mapping_id,bridge_atoms_per_attachment,attachments_per_end,end,seed_element,bridge_element_sequence,annulus_endpoint_element,seed_parity,orientation,rotation,endpoint_pairs_evaluated,all_endpoint_pairs_locally_feasible,mapping_geometrically_feasible,interbridge_clashes,minimum_interbridge_clearance_nm,minimum_angle_deg,maximum_bond_deviation_nm,minimum_local_clearance_nm,seed_nodes,annulus_nodes
M4:LOWER:P0:O1:R0,4,15,LOWER,N,B-N-B-N,B,0,1,0,1,False,False,-1,0.0,39.691182061326025,0.0526531815903539,0.1249796463197066,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:13:5 | A:LOWER:10:6 | A:LOWER:7:7 | A:LOWER:4:8 | A:LOWER:1:9 | A:LOWER:-14:4 | A:LOWER:-14:2 | A:LOWER:-14:0 | A:LOWER:-14:-2 | A:LOWER:-14:-4 | A:LOWER:1:-9 | A:LOWER:4:-8 | A:LOWER:7:-7 | A:LOWER:10:-6 | A:LOWER:13:-5
M5:LOWER:P0:O-1:R9,5,15,LOWER,N,B-N-B-N-B,N,0,-1,9,1,False,False,-1,0.0,25.97841874714802,0.1990283790804814,0.14063493698860288,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7
M5:LOWER:P0:O-1:R10,5,15,LOWER,N,B-N-B-N-B,N,0,-1,10,1,False,False,-1,0.0,26.68402959228838,0.17109138890216805,0.14320870405090425,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8
M5:LOWER:P0:O-1:R11,5,15,LOWER,N,B-N-B-N-B,N,0,-1,11,1,False,False,-1,0.0,31.40298643536402,0.14669245635863645,0.1279045205732378,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9
M5:LOWER:P0:O-1:R12,5,15,LOWER,N,B-N-B-N-B,N,0,-1,12,1,False,False,-1,0.0,49.74980317983239,0.12684428899700437,0.13158599090595022,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4
M5:LOWER:P0:O-1:R13,5,15,LOWER,N,B-N-B-N-B,N,0,-1,13,2,False,False,-1,0.0,43.76420815792556,0.062295142159324635,0.13809720701522368,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2
M5:LOWER:P0:O-1:R14,5,15,LOWER,N,B-N-B-N-B,N,0,-1,14,3,False,False,-1,0.0,58.37933560858807,4.3027873699863495e-05,0.13537720736471676,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0
M5:LOWER:P1:O1:R0,5,15,LOWER,N,B-N-B-N-B,N,1,1,0,2,False,False,-1,0.0,46.994680070220866,0.06721662594318936,0.14117431251555582,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2
M5:LOWER:P1:O1:R1,5,15,LOWER,N,B-N-B-N-B,N,1,1,1,1,False,False,-1,0.0,65.97669983451345,0.0012092785191958055,0.12981869638726937,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0
M5:LOWER:P1:O1:R2,5,15,LOWER,N,B-N-B-N-B,N,1,1,2,1,False,False,-1,0.0,46.65490961240714,0.04021271923331379,0.12201758973578163,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2
M5:LOWER:P1:O1:R3,5,15,LOWER,N,B-N-B-N-B,N,1,1,3,1,False,False,-1,0.0,52.79253162040891,0.2043423394825802,0.12935125459984262,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4
M5:LOWER:P1:O1:R4,5,15,LOWER,N,B-N-B-N-B,N,1,1,4,1,False,False,-1,0.0,49.98094772067061,0.2110485777664424,0.14658197526663974,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9
M5:LOWER:P1:O1:R5,5,15,LOWER,N,B-N-B-N-B,N,1,1,5,1,False,False,-1,0.0,50.50950942462038,0.22263520204650486,0.14011966762993391,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8
M5:LOWER:P1:O1:R6,5,15,LOWER,N,B-N-B-N-B,N,1,1,6,1,False,False,-1,0.0,46.91656907462073,0.2386415589793646,0.14660944606920773,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7
M5:LOWER:P1:O1:R7,5,15,LOWER,N,B-N-B-N-B,N,1,1,7,1,False,False,-1,0.0,43.74497497652307,0.2585209397640478,0.1450472031811907,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6
M5:LOWER:P1:O1:R8,5,15,LOWER,N,B-N-B-N-B,N,1,1,8,1,False,False,-1,0.0,20.685856033704678,0.2108070574840806,0.14887877714641312,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5
M5:LOWER:P1:O1:R9,5,15,LOWER,N,B-N-B-N-B,N,1,1,9,1,False,False,-1,0.0,24.392769320203357,0.17738391731100098,0.14731515254623065,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5
M5:LOWER:P1:O1:R10,5,15,LOWER,N,B-N-B-N-B,N,1,1,10,1,False,False,-1,0.0,6.761013947156186,0.14503210016398208,0.13566657310770358,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6
M5:LOWER:P1:O1:R11,5,15,LOWER,N,B-N-B-N-B,N,1,1,11,1,False,False,-1,0.0,22.253404295159008,0.1176714761355627,0.12210173333353147,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7
M5:LOWER:P1:O1:R12,5,15,LOWER,N,B-N-B-N-B,N,1,1,12,1,False,False,-1,0.0,40.733142904036846,0.09527679568706329,0.14007451968451584,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8
M5:LOWER:P1:O1:R13,5,15,LOWER,N,B-N-B-N-B,N,1,1,13,2,False,False,-1,0.0,61.67970290686322,5.192312904597762e-05,0.1486568117332312,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9
M5:LOWER:P1:O1:R14,5,15,LOWER,N,B-N-B-N-B,N,1,1,14,2,False,False,-1,0.0,50.14173039776639,0.027256473916481117,0.13328861397765895,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4
M5:LOWER:P1:O-1:R0,5,15,LOWER,N,B-N-B-N-B,N,1,-1,0,2,False,False,-1,0.0,61.67970290686322,5.192312904597762e-05,0.1486568117332312,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2
M5:LOWER:P1:O-1:R1,5,15,LOWER,N,B-N-B-N-B,N,1,-1,1,1,False,False,-1,0.0,65.97669983451345,0.0012092785191958055,0.12981869638726937,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4
M5:LOWER:P1:O-1:R2,5,15,LOWER,N,B-N-B-N-B,N,1,-1,2,1,False,False,-1,0.0,46.65490961240714,0.04021271923331379,0.12201758973578163,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9
M5:LOWER:P1:O-1:R3,5,15,LOWER,N,B-N-B-N-B,N,1,-1,3,1,False,False,-1,0.0,52.79253162040891,0.2043423394825802,0.12935125459984262,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8
M5:LOWER:P1:O-1:R4,5,15,LOWER,N,B-N-B-N-B,N,1,-1,4,1,False,False,-1,0.0,49.98094772067061,0.2110485777664424,0.14658197526663974,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7
M5:LOWER:P1:O-1:R5,5,15,LOWER,N,B-N-B-N-B,N,1,-1,5,1,False,False,-1,0.0,50.50950942462038,0.22263520204650486,0.14011966762993391,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6
M5:LOWER:P1:O-1:R6,5,15,LOWER,N,B-N-B-N-B,N,1,-1,6,1,False,False,-1,0.0,46.91656907462073,0.2386415589793646,0.14660944606920773,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5
M5:LOWER:P1:O-1:R7,5,15,LOWER,N,B-N-B-N-B,N,1,-1,7,1,False,False,-1,0.0,43.74497497652307,0.2585209397640478,0.1450472031811907,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5
M5:LOWER:P1:O-1:R8,5,15,LOWER,N,B-N-B-N-B,N,1,-1,8,1,False,False,-1,0.0,20.685856033704678,0.2108070574840806,0.14887877714641312,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6
M5:LOWER:P1:O-1:R9,5,15,LOWER,N,B-N-B-N-B,N,1,-1,9,1,False,False,-1,0.0,24.392769320203357,0.17738391731100098,0.14731515254623065,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7
M5:LOWER:P1:O-1:R10,5,15,LOWER,N,B-N-B-N-B,N,1,-1,10,1,False,False,-1,0.0,6.761013947156186,0.14503210016398208,0.13566657310770358,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8
M5:LOWER:P1:O-1:R11,5,15,LOWER,N,B-N-B-N-B,N,1,-1,11,1,False,False,-1,0.0,22.253404295159008,0.1176714761355627,0.12210173333353147,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9
M5:LOWER:P1:O-1:R12,5,15,LOWER,N,B-N-B-N-B,N,1,-1,12,1,False,False,-1,0.0,40.733142904036846,0.09527679568706329,0.14007451968451584,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4
M5:LOWER:P1:O-1:R13,5,15,LOWER,N,B-N-B-N-B,N,1,-1,13,2,False,False,-1,0.0,50.1788249255542,0.02726367698886442,0.13446705534377146,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2
M5:LOWER:P1:O-1:R14,5,15,LOWER,N,B-N-B-N-B,N,1,-1,14,15,True,True,0,0.1747024071974785,79.0540642299529,3.2951759770333267e-05,0.1623175344592471,S:1681 | S:1683 | S:1685 | S:1687 | S:1689 | S:1691 | S:1693 | S:1695 | S:1697 | S:1699 | S:1701 | S:1703 | S:1705 | S:1707 | S:1709,A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0
