time_fs,PYR2,PYR3,PYR4,PYR5,X1,X2,X3,X4,purity,trace_real,trace_imag
120.0,0.02418364402062271,0.03428949568849636,0.1959372891172148,0.7455895711736671,0.3959319106234036,0.014238515656950319,0.2081707826717956,0.38165879104785144,0.8307327101518304,1.000000000000001,-1.0031062342038985e-15
130.0,0.024138150635583885,0.06961361219213698,0.555472538227565,0.35077569894471455,0.39619404998540836,0.015031750142516566,0.20818507842096812,0.3805891214511074,0.818654540527111,1.0000000000000004,-6.183839624298218e-16
140.0,0.022794743308926654,0.1888247279659576,0.7135722189999256,0.07480830972519051,0.39645570143956316,0.015822882274532726,0.208198663847291,0.3795227524386136,0.8068548886675707,1.0000000000000004,-4.0230986633004123e-16
150.0,0.020269138064475233,0.3815856056647564,0.49545973871761906,0.1026855175531499,0.3967168658939891,0.016611917536389353,0.20821154285060806,0.37845967371901423,0.795327226051856,1.0000000000000007,-5.462858969198518e-16
160.0,0.01775238401420061,0.5485686906758143,0.15670755952894108,0.27697136578104475,0.39697754425511694,0.01739886139733123,0.20822371931424777,0.37739987503330497,0.7840651785135409,1.0000000000000009,-4.839938839031716e-16
170.0,0.016698186120595933,0.5791436860305179,0.08370313263480887,0.32045499521407794,0.39723773742768903,0.018183719312493577,0.2082351971050871,0.37634334615473114,0.7730625233190669,1.0000000000000007,-3.043493038294464e-16
180.0,0.017688275149697123,0.453869322762555,0.3530122137202765,0.17543018836747207,0.3974974463147652,0.018966496722938136,0.2082459800736141,0.37529007688868343,0.7623131848143108,1.0000000000000007,-2.1419524250465012e-16
190.0,0.02003764931935393,0.26214108578998213,0.6517338048539816,0.06608746003668307,0.3977566718177221,0.01974719905568932,0.2082560720539906,0.3742400570725987,0.7518112314808096,1.0000000000000007,-3.3847813251759044e-16
200.0,0.022459613401938913,0.11731170119055995,0.640670642391349,0.2195580430161528,0.39801541483626107,0.02052583172377001,0.208265476864114,0.3731932765758556,0.741550872304484,1.0000000000000007,-4.796314232714264e-16
210.0,0.024100388313938532,0.06138838261753848,0.3390448595047529,0.5754663695637707,0.3982736762684065,0.021302400126237464,0.20827419830567936,0.3721497252996773,0.7315264532980545,1.0000000000000007,-7.831191650482776e-16
220.0,0.024996095068315183,0.05657288291854123,0.0947736017649371,0.8236574202482068,0.39853145701051196,0.022076909648219088,0.2082822401642409,0.3711093931770284,0.7217324546287087,1.0000000000000002,-1.2225092541088701e-15
