edge_index,source_node,target_node,source_element,target_element,source_type,target_type,bond_class,distance_nm,target_nm,absolute_deviation_nm
2019,P:1345,P:1404,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
2020,P:1346,P:1347,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2021,P:1347,P:1404,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458001,0.144973,0.0003562651454199761
2022,P:1347,P:1406,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
2023,P:1348,P:1349,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2024,P:1349,P:1406,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
2025,P:1349,P:1408,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443364125922496,0.144973,0.000636587407750383
2026,P:1350,P:1351,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2027,P:1351,P:1408,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14501379244747725,0.144973,4.0792447477261407e-05
2028,P:1351,P:1410,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361086,0.144973,0.0005811719763891277
2029,P:1352,P:1353,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2030,P:1353,P:1410,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14433987668000817,0.144973,0.000633123319991824
2031,P:1353,P:1412,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455369368923229,0.144973,0.0005639368923228971
2032,P:1354,P:1355,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2033,P:1355,P:1412,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
2034,P:1355,P:1414,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
2035,P:1356,P:1357,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2036,P:1357,P:1414,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361084,0.144973,0.0005811719763891554
2037,P:1357,P:1416,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
2038,P:1358,P:1359,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2039,P:1359,P:1416,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443779761598008,0.144973,0.0005950238401991881
2040,P:1359,P:1418,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452446212429224,0.144973,0.0002716212429224041
2041,P:1360,P:1361,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2042,P:1361,P:1418,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
2043,P:1361,P:1420,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361047,0.144973,0.0005811719763895162
2044,P:1362,P:1363,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2045,P:1363,P:1420,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
2046,P:1363,P:1422,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
2047,P:1364,P:1365,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2048,P:1365,P:1422,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14481022063376636,0.144973,0.00016277936623362854
2049,P:1365,P:1424,N,B,PARENT_HBN,PARENT_HBN,B-N,0.145013792447477,0.144973,4.0792447477011606e-05
2050,P:1366,P:1367,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2051,P:1367,P:1424,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14377760604489156,0.144973,0.0011953939551084258
2052,P:1367,P:1426,N,B,PARENT_HBN,PARENT_HBN,B-N,0.145013792447477,0.144973,4.0792447477011606e-05
2053,P:1368,P:1369,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2054,P:1369,P:1426,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14481022063376636,0.144973,0.00016277936623362854
2055,P:1369,P:1428,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
2056,P:1370,P:1371,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2057,P:1371,P:1428,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
2058,P:1371,P:1430,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361047,0.144973,0.0005811719763895162
2059,P:1372,P:1373,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2060,P:1373,P:1430,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
2061,P:1373,P:1432,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452446212429224,0.144973,0.0002716212429224041
2062,P:1374,P:1375,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2063,P:1375,P:1432,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443779761598008,0.144973,0.0005950238401991881
2064,P:1375,P:1434,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
2065,P:1376,P:1377,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2066,P:1377,P:1434,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361084,0.144973,0.0005811719763891554
2067,P:1377,P:1436,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
2068,P:1378,P:1379,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14499999999999957,0.144973,2.6999999999582913e-05
2069,P:1379,P:1436,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
2070,P:1379,P:1438,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455369368923229,0.144973,0.0005639368923228971
2071,P:1380,P:1381,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2072,P:1381,P:1440,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
2073,P:1381,P:1498,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448930640161907,0.144973,7.993598380928724e-05
2074,P:1382,P:1383,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2075,P:1383,P:1440,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483784035948627,0.144973,0.0001351596405137212
2076,P:1383,P:1442,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2077,P:1384,P:1385,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2078,P:1385,P:1442,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2079,P:1385,P:1444,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917822,0.144973,0.00014419401917822872
2080,P:1386,P:1387,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2081,P:1387,P:1444,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2082,P:1387,P:1446,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236258,0.144973,0.0008145166123625924
2083,P:1388,P:1389,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2084,P:1389,P:1446,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563269,0.144973,4.888192436730554e-05
2085,P:1389,P:1448,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2086,P:1390,P:1391,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2087,P:1391,P:1448,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917858,0.144973,0.00014419401917858954
2088,P:1391,P:1450,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2089,P:1392,P:1393,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2090,P:1393,P:1450,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2091,P:1393,P:1452,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930317,0.144973,0.0005914187293031836
2092,P:1394,P:1395,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2093,P:1395,P:1452,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
2094,P:1395,P:1454,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14550257729676103,0.144973,0.0005295772967610357
2095,P:1396,P:1397,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2096,P:1397,P:1454,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
2097,P:1397,P:1456,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930317,0.144973,0.0005914187293031836
2098,P:1398,P:1399,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2099,P:1399,P:1456,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2100,P:1399,P:1458,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2101,P:1400,P:1401,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2102,P:1401,P:1458,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917858,0.144973,0.00014419401917858954
2103,P:1401,P:1460,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2104,P:1402,P:1403,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2105,P:1403,P:1460,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563269,0.144973,4.888192436730554e-05
2106,P:1403,P:1462,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236258,0.144973,0.0008145166123625924
2107,P:1404,P:1405,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2108,P:1405,P:1462,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2109,P:1405,P:1464,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917822,0.144973,0.00014419401917822872
2110,P:1406,P:1407,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2111,P:1407,P:1464,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2112,P:1407,P:1466,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2113,P:1408,P:1409,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2114,P:1409,P:1466,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483784035948627,0.144973,0.0001351596405137212
2115,P:1409,P:1468,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
2116,P:1410,P:1411,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2117,P:1411,P:1468,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448930640161907,0.144973,7.993598380928724e-05
2118,P:1411,P:1470,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487934,0.144973,0.00013170754512065175
2119,P:1412,P:1413,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2120,P:1413,P:1470,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14603424255974998,0.144973,0.0010612425597499864
2121,P:1413,P:1472,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
2122,P:1414,P:1415,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2123,P:1415,P:1472,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2124,P:1415,P:1474,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619068,0.144973,7.993598380931499e-05
2125,P:1416,P:1417,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2126,P:1417,P:1474,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
2127,P:1417,P:1476,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14487926007541566,0.144973,9.373992458433511e-05
2128,P:1418,P:1419,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2129,P:1419,P:1476,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1457429243565529,0.144973,0.0007699243565529035
2130,P:1419,P:1478,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
2131,P:1420,P:1421,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2132,P:1421,P:1478,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619031,0.144973,7.993598380967581e-05
2133,P:1421,P:1480,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2134,P:1422,P:1423,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2135,P:1423,P:1480,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
2136,P:1423,P:1482,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958513,0.144973,0.0003370134195851415
2137,P:1424,P:1425,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2138,P:1425,P:1482,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732013,0.144973,0.0005398860273201356
2139,P:1425,P:1484,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14428097587693242,0.144973,0.0006920241230675694
2140,P:1426,P:1427,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2141,P:1427,P:1484,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732013,0.144973,0.0005398860273201356
2142,P:1427,P:1486,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958513,0.144973,0.0003370134195851415
2143,P:1428,P:1429,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2144,P:1429,P:1486,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
2145,P:1429,P:1488,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2146,P:1430,P:1431,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2147,P:1431,P:1488,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619031,0.144973,7.993598380967581e-05
2148,P:1431,P:1490,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
2149,P:1432,P:1433,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2150,P:1433,P:1490,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1457429243565529,0.144973,0.0007699243565529035
2151,P:1433,P:1492,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14487926007541566,0.144973,9.373992458433511e-05
2152,P:1434,P:1435,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2153,P:1435,P:1492,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
2154,P:1435,P:1494,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619068,0.144973,7.993598380931499e-05
2155,P:1436,P:1437,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2156,P:1437,P:1494,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2157,P:1437,P:1496,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
2158,P:1438,P:1439,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2159,P:1439,P:1496,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14603424255974998,0.144973,0.0010612425597499864
2160,P:1439,P:1498,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487934,0.144973,0.00013170754512065175
2161,P:1440,P:1441,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2162,P:1441,P:1500,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483784035948627,0.144973,0.0001351596405137212
2163,P:1441,P:1558,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
2164,P:1442,P:1443,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2165,P:1443,P:1500,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2166,P:1443,P:1502,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2167,P:1444,P:1445,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2168,P:1445,P:1502,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917822,0.144973,0.00014419401917822872
2169,P:1445,P:1504,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2170,P:1446,P:1447,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2171,P:1447,P:1504,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236258,0.144973,0.0008145166123625924
2172,P:1447,P:1506,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563269,0.144973,4.888192436730554e-05
2173,P:1448,P:1449,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2174,P:1449,P:1506,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2175,P:1449,P:1508,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917858,0.144973,0.00014419401917858954
2176,P:1450,P:1451,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2177,P:1451,P:1508,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2178,P:1451,P:1510,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2179,P:1452,P:1453,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2180,P:1453,P:1510,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930317,0.144973,0.0005914187293031836
2181,P:1453,P:1512,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
2182,P:1454,P:1455,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2183,P:1455,P:1512,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14550257729676103,0.144973,0.0005295772967610357
2184,P:1455,P:1514,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
2185,P:1456,P:1457,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2186,P:1457,P:1514,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14556441872930317,0.144973,0.0005914187293031836
2187,P:1457,P:1516,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2188,P:1458,P:1459,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2189,P:1459,P:1516,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2190,P:1459,P:1518,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917858,0.144973,0.00014419401917858954
2191,P:1460,P:1461,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2192,P:1461,P:1518,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2193,P:1461,P:1520,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14492411807563269,0.144973,4.888192436730554e-05
2194,P:1462,P:1463,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2195,P:1463,P:1520,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14578751661236258,0.144973,0.0008145166123625924
2196,P:1463,P:1522,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451413104529512,0.144973,0.00016831045295120917
2197,P:1464,P:1465,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2198,P:1465,P:1522,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917822,0.144973,0.00014419401917822872
2199,P:1465,P:1524,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2200,P:1466,P:1467,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2201,P:1467,P:1524,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731613,0.144973,0.0003610978573161394
2202,P:1467,P:1526,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483784035948627,0.144973,0.0001351596405137212
2203,P:1468,P:1469,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2204,P:1469,P:1526,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
2205,P:1469,P:1528,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448930640161907,0.144973,7.993598380928724e-05
2206,P:1470,P:1471,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2207,P:1471,P:1528,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487934,0.144973,0.00013170754512065175
2208,P:1471,P:1530,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14603424255974998,0.144973,0.0010612425597499864
2209,P:1472,P:1473,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2210,P:1473,P:1530,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
2211,P:1473,P:1532,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2212,P:1474,P:1475,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2213,P:1475,P:1532,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619068,0.144973,7.993598380931499e-05
2214,P:1475,P:1534,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
2215,P:1476,P:1477,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2216,P:1477,P:1534,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14487926007541566,0.144973,9.373992458433511e-05
2217,P:1477,P:1536,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1457429243565529,0.144973,0.0007699243565529035
2218,P:1478,P:1479,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2219,P:1479,P:1536,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
2220,P:1479,P:1538,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619031,0.144973,7.993598380967581e-05
2221,P:1480,P:1481,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2222,P:1481,P:1538,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2223,P:1481,P:1540,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
2224,P:1482,P:1483,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2225,P:1483,P:1540,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958513,0.144973,0.0003370134195851415
2226,P:1483,P:1542,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732013,0.144973,0.0005398860273201356
2227,P:1484,P:1485,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2228,P:1485,P:1542,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14428097587693242,0.144973,0.0006920241230675694
2229,P:1485,P:1544,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732013,0.144973,0.0005398860273201356
2230,P:1486,P:1487,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2231,P:1487,P:1544,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958513,0.144973,0.0003370134195851415
2232,P:1487,P:1546,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731632,0.144973,0.0003610978573163337
2233,P:1488,P:1489,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2234,P:1489,P:1546,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506205568652306,0.144973,8.905568652306517e-05
2235,P:1489,P:1548,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619031,0.144973,7.993598380967581e-05
2236,P:1490,P:1491,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000046,0.144973,2.700000000047109e-05
2237,P:1491,P:1548,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452756001536388,0.144973,0.0003026001536388101
