atom_id_i,atom_id_j,type_i,type_j,distance_A
11754,12042,1,2,3.3898999999999972
15926,16214,2,1,3.389799999999994
990,1278,2,1,3.389799999999994
6205,6493,2,1,3.389900000000001
10377,10665,1,2,3.389800000000001
2896,3184,2,1,3.389799999999994
14265,14553,2,1,3.389800000000008
7068,7356,2,1,3.389900000000001
3501,3789,1,2,3.389800000000001
10956,11244,2,1,3.389800000000001
8716,9004,1,2,3.3898399999999995
12888,13176,2,1,3.3898999999999972
1519,1807,1,2,3.389799999999994
16776,17064,2,1,3.389799999999994
5407,5695,2,1,3.3898999999999972
15128,15416,2,1,3.389800000000008
9579,9867,1,2,3.389800000000001
13467,13755,2,1,3.389800000000001
4030,4318,2,1,3.389800000000001
6270,6558,2,1,3.389900000000001
12090,12378,2,1,3.389800000000001
721,1009,1,2,3.389799999999994
4609,4897,1,2,3.389800000000001
6541,6829,1,2,3.389800000000001
8781,9069,2,1,3.3898399999999995
3232,3520,1,2,3.3898999999999972
14601,14889,1,2,3.3898999999999972
16841,17129,2,1,3.389799999999994
7404,7692,1,2,3.389800000000001
11292,11580,1,2,3.389800000000001
1855,2143,2,1,3.389800000000008
5743,6031,1,2,3.389800000000001
13482,13770,1,2,3.389800000000001
9915,10203,2,1,3.389900000000001
13803,14091,1,2,3.3898999999999972
2434,2722,1,2,3.3898999999999972
6606,6894,1,2,3.389800000000001
11821,12109,2,1,3.389800000000001
10494,10782,1,2,3.389800000000001
1057,1345,2,1,3.389799999999994
14666,14954,1,2,3.3898999999999972
4945,5233,2,1,3.389800000000001
9117,9405,2,1,3.38983
13005,13293,2,1,3.389800000000001
7135,7423,2,1,3.389900000000001
11023,11311,2,1,3.389800000000001
15195,15483,2,1,3.389800000000008
259,547,2,1,3.389799999999994
8319,8607,2,1,3.3898399999999995
2449,2737,1,2,3.3898999999999972
6337,6625,1,2,3.389800000000001
2770,3058,1,2,3.389800000000008
788,1076,2,1,3.389799999999994
14397,14685,1,2,3.389800000000008
10830,11118,1,2,3.389900000000001
4960,5248,1,2,3.389800000000001
8848,9136,2,1,3.3898399999999995
13020,13308,1,2,3.389800000000001
3299,3587,1,2,3.3898999999999972
16908,17196,2,1,3.389799999999994
9711,9999,2,1,3.389800000000001
6144,6432,2,1,3.389900000000001
11359,11647,1,2,3.389800000000001
13599,13887,2,1,3.3898999999999972
15531,15819,1,2,3.389799999999994
4162,4450,1,2,3.3898999999999972
8050,8338,2,1,3.38983
12222,12510,1,2,3.389800000000001
2501,2789,1,2,3.3898999999999972
16110,16398,2,1,3.389799999999994
13870,14158,2,1,3.389799999999994
6673,6961,2,1,3.3897999999999975
10561,10849,1,2,3.389800000000001
1124,1412,2,1,3.389799999999994
3364,3652,1,2,3.3898999999999972
14733,15021,2,1,3.389799999999994
7252,7540,1,2,3.389800000000001
9184,9472,2,1,3.38983
11424,11712,1,2,3.389800000000001
5875,6163,2,1,3.389800000000001
326,614,1,2,3.3899000000000115
13935,14223,2,1,3.389799999999994
4498,4786,1,2,3.389800000000001
8386,8674,1,2,3.38982
1189,1477,1,2,3.3899000000000115
2837,3125,1,2,3.389800000000008
5077,5365,2,1,3.389800000000001
12558,12846,1,2,3.389800000000001
16446,16734,1,2,3.3899000000000115
7009,7297,2,1,3.389900000000001
14464,14752,2,1,3.3898999999999972
3700,3988,1,2,3.389800000000001
7588,7876,1,2,3.3898200000000003
391,679,1,2,3.3899000000000115
2039,2327,2,1,3.389799999999994
11760,12048,1,2,3.3898999999999972
5606,5894,2,1,3.389800000000001
9778,10066,2,1,3.389800000000001
16975,17263,2,1,3.389799999999994
13666,13954,2,1,3.3898999999999972
6211,6499,2,1,3.389900000000001
10099,10387,2,1,3.3897999999999975
2902,3190,2,1,3.389799999999994
14271,14559,2,1,3.389800000000008
12289,12577,1,2,3.389800000000001
1241,1529,2,1,3.3899000000000115
5413,5701,2,1,3.3898999999999972
3431,3719,1,2,3.3898999999999972
14800,15088,2,1,3.389799999999994
7603,7891,2,1,3.3898200000000003
11491,11779,1,2,3.389800000000001
15663,15951,2,1,3.3899000000000115
5942,6230,2,1,3.389800000000001
10114,10402,1,2,3.3897999999999975
2633,2921,2,1,3.389800000000008
14002,14290,2,1,3.389799999999994
6805,7093,2,1,3.3897999999999975
8453,8741,1,2,3.38982
10693,10981,2,1,3.389900000000001
3238,3526,1,2,3.3898999999999972
1256,1544,1,2,3.3899000000000115
14865,15153,2,1,3.389799999999994
5144,5432,2,1,3.389800000000001
12625,12913,1,2,3.389800000000001
16513,16801,1,2,3.3899000000000115
9316,9604,1,2,3.3898200000000003
1835,2123,2,1,3.389800000000008
13204,13492,2,1,3.389800000000001
3767,4055,2,1,3.389800000000001
6007,6295,2,1,3.389800000000001
458,746,1,2,3.3899000000000115
11827,12115,2,1,3.389800000000001
4346,4634,1,2,3.389800000000001
15715,16003,1,2,3.3899000000000115
6278,6566,2,1,3.389900000000001
8518,8806,1,2,3.38982
10450,10738,1,2,3.389800000000001
2969,3257,2,1,3.389799999999994
16578,16866,1,2,3.3899000000000115
14338,14626,2,1,3.389800000000008
11029,11317,2,1,3.389800000000001
1592,1880,1,2,3.389799999999994
9047,9335,1,2,3.38983
5480,5768,1,2,3.389800000000001
13219,13507,1,2,3.389800000000001
9652,9940,1,2,3.389800000000001
2171,2459,2,1,3.389799999999994
13540,13828,1,2,3.3898999999999972
11558,11846,2,1,3.3898999999999972
6343,6631,1,2,3.389800000000001
794,1082,1,2,3.389799999999994
14403,14691,1,2,3.3898999999999972
4682,4970,1,2,3.389800000000001
2700,2988,2,1,3.389800000000008
8854,9142,2,1,3.3898399999999995
12742,13030,2,1,3.3898999999999972
6872,7160,2,1,3.3897999999999975
10760,11048,2,1,3.389900000000001
16914,17202,2,1,3.389799999999994
14932,15220,2,1,3.389799999999994
9383,9671,1,2,3.3898200000000003
8056,8344,2,1,3.38983
6074,6362,1,2,3.389900000000001
2507,2795,1,2,3.3898999999999972
525,813,1,2,3.3899000000000115
14134,14422,1,2,3.389800000000008
10567,10855,1,2,3.389800000000001
4697,4985,2,1,3.389800000000001
8585,8873,1,2,3.38982
12757,13045,2,1,3.3898999999999972
3036,3324,2,1,3.389799999999994
5276,5564,1,2,3.3898999999999972
16645,16933,1,2,3.3899000000000115
9448,9736,1,2,3.3898200000000003
5881,6169,2,1,3.389800000000001
13336,13624,1,2,3.389800000000001
11096,11384,2,1,3.389800000000001
3899,4187,2,1,3.389800000000001
15268,15556,1,2,3.389799999999994
7787,8075,2,1,3.38983
11959,12247,2,1,3.389800000000001
13607,13895,2,1,3.3898999999999972
2238,2526,2,1,3.389799999999994
15847,16135,2,1,3.389799999999994
6410,6698,1,2,3.389800000000001
10298,10586,2,1,3.3897999999999975
861,1149,2,1,3.389799999999994
14470,14758,2,1,3.3898999999999972
3101,3389,2,1,3.389799999999994
6989,7277,2,1,3.389900000000001
8921,9209,2,1,3.3898399999999995
11161,11449,2,1,3.389800000000001
5612,5900,2,1,3.389800000000001
16981,17269,2,1,3.389799999999994
9500,9788,1,2,3.3898200000000003
63,351,1,2,3.389799999999994
13672,13960,2,1,3.3898999999999972
4235,4523,1,2,3.3898999999999972
8123,8411,1,2,3.3898399999999995
6141,6429,1,2,3.389900000000001
2574,2862,1,2,3.3898999999999972
4814,5102,2,1,3.389800000000001
12295,12583,1,2,3.389800000000001
16183,16471,1,2,3.389799999999994
14201,14489,1,2,3.389800000000008
3437,3725,1,2,3.3898999999999972
7325,7613,1,2,3.389800000000001
1455,1743,2,1,3.389799999999994
11497,11785,1,2,3.389800000000001
1776,2064,2,1,3.389800000000008
5343,5631,1,2,3.3898999999999972
16712,17000,2,1,3.389799999999994
9515,9803,2,1,3.389800000000001
5948,6236,2,1,3.389800000000001
13403,13691,1,2,3.389800000000001
9836,10124,2,1,3.389900000000001
2639,2927,2,1,3.389800000000008
14008,14296,2,1,3.389799999999994
12026,12314,2,1,3.389800000000001
15914,16202,2,1,3.389799999999994
978,1266,2,1,3.389799999999994
5150,5438,2,1,3.389800000000001
12605,12893,1,2,3.389800000000001
3168,3456,1,2,3.389799999999994
14537,14825,2,1,3.3898999999999972
16777,17065,2,1,3.389799999999994
7340,7628,2,1,3.389800000000001
11228,11516,1,2,3.389800000000001
5679,5967,2,1,3.389800000000001
9851,10139,1,2,3.389900000000001
2370,2658,2,1,3.3898999999999972
13739,14027,2,1,3.3898999999999972
6542,6830,2,1,3.389800000000001
8190,8478,1,2,3.3898399999999995
10430,10718,2,1,3.389800000000001
12362,12650,1,2,3.389800000000001
993,1281,1,2,3.389799999999994
16250,16538,1,2,3.389799999999994
4881,5169,2,1,3.389800000000001
14602,14890,2,1,3.3898999999999972
9053,9341,1,2,3.38983
12941,13229,2,1,3.3898999999999972
1572,1860,2,1,3.389799999999994
3504,3792,2,1,3.389800000000001
5744,6032,2,1,3.389800000000001
7392,7680,1,2,3.389800000000001
195,483,1,2,3.389799999999994
11564,11852,2,1,3.3898999999999972
4083,4371,1,2,3.3898999999999972
15452,15740,1,2,3.389799999999994
6015,6303,2,1,3.389800000000001
8255,8543,1,2,3.3898399999999995
10187,10475,1,2,3.3897999999999975
2706,2994,2,1,3.389800000000008
16315,16603,1,2,3.389799999999994
10766,11054,2,1,3.389900000000001
1329,1617,1,2,3.3899000000000115
8784,9072,1,2,3.3898399999999995
5217,5505,1,2,3.3898999999999972
12956,13244,1,2,3.3898999999999972
9389,9677,1,2,3.3898200000000003
16844,17132,1,2,3.389799999999994
1908,2196,2,1,3.389800000000008
13277,13565,1,2,3.389800000000001
6080,6368,1,2,3.389900000000001
11295,11583,2,1,3.389800000000001
531,819,1,2,3.3899000000000115
4419,4707,1,2,3.389800000000001
8591,8879,1,2,3.38982
2437,2725,2,1,3.3898999999999972
12479,12767,1,2,3.389800000000001
6609,6897,2,1,3.389800000000001
10497,10785,2,1,3.389800000000001
16651,16939,1,2,3.3899000000000115
14669,14957,2,1,3.3898999999999972
9120,9408,1,2,3.38983
5811,6099,1,2,3.389800000000001
2244,2532,2,1,3.389799999999994
9699,9987,2,1,3.389800000000001
262,550,1,2,3.389799999999994
13871,14159,1,2,3.389799999999994
4434,4722,2,1,3.389800000000001
8322,8610,1,2,3.3898399999999995
12494,12782,2,1,3.389800000000001
2773,3061,2,1,3.389800000000008
5013,5301,1,2,3.389800000000001
16382,16670,1,2,3.389799999999994
6945,7233,1,2,3.389900000000001
10833,11121,2,1,3.389900000000001
13073,13361,1,2,3.389800000000001
3636,3924,2,1,3.389800000000001
5284,5572,1,2,3.3898999999999972
7524,7812,2,1,3.3898200000000003
15005,15293,1,2,3.389800000000008
11696,11984,2,1,3.3898999999999972
1975,2263,2,1,3.389800000000008
15584,15872,2,1,3.3899000000000115
13344,13632,1,2,3.389800000000001
6147,6435,1,2,3.389900000000001
10035,10323,2,1,3.389900000000001
598,886,2,1,3.389799999999994
2838,3126,2,1,3.389800000000008
14207,14495,1,2,3.389800000000008
8658,8946,2,1,3.3898399999999995
10898,11186,2,1,3.389900000000001
1177,1465,1,2,3.3899000000000115
5349,5637,1,2,3.3898999999999972
16718,17006,2,1,3.389799999999994
9237,9525,1,2,3.3898200000000003
13409,13697,1,2,3.389800000000001
3972,4260,2,1,3.389800000000001
7860,8148,2,1,3.38983
5878,6166,1,2,3.389800000000001
2311,2599,1,2,3.3898999999999972
4551,4839,1,2,3.389800000000001
15920,16208,2,1,3.389799999999994
13938,14226,1,2,3.389799999999994
3174,3462,1,2,3.3898999999999972
7062,7350,2,1,3.389900000000001
1192,1480,2,1,3.3899000000000115
5080,5368,1,2,3.389800000000001
16449,16737,2,1,3.3899000000000115
1513,1801,1,2,3.389799999999994
11234,11522,1,2,3.389800000000001
9252,9540,2,1,3.3898200000000003
5685,5973,2,1,3.389800000000001
13140,13428,1,2,3.389800000000001
9573,9861,2,1,3.389800000000001
7591,7879,2,1,3.3898200000000003
2376,2664,2,1,3.3898999999999972
13745,14033,2,1,3.3898999999999972
11763,12051,2,1,3.3898999999999972
15651,15939,2,1,3.3899000000000115
715,1003,2,1,3.389799999999994
8454,8742,2,1,3.38982
4887,5175,2,1,3.389800000000001
12342,12630,1,2,3.389800000000001
2905,3193,1,2,3.389799999999994
16514,16802,2,1,3.3899000000000115
14274,14562,1,2,3.389800000000008
10965,11253,1,2,3.389800000000001
5416,5704,1,2,3.3898999999999972
16785,17073,2,1,3.389799999999994
9588,9876,2,1,3.389800000000001
2107,2395,1,2,3.389799999999994
13476,13764,1,2,3.389800000000001
6279,6567,1,2,3.389900000000001
7927,8215,2,1,3.38983
10167,10455,1,2,3.3897999999999975
730,1018,2,1,3.389799999999994
12099,12387,1,2,3.389800000000001
4618,4906,2,1,3.389800000000001
15987,16275,2,1,3.389799999999994
14339,14627,1,2,3.389800000000008
8790,9078,2,1,3.3898399999999995
1309,1597,1,2,3.3899000000000115
12678,12966,2,1,3.3898999999999972
3241,3529,1,2,3.3898999999999972
5481,5769,2,1,3.389800000000001
7129,7417,2,1,3.389900000000001
16850,17138,2,1,3.389799999999994
11301,11589,2,1,3.389800000000001
15189,15477,1,2,3.389800000000008
3820,4108,2,1,3.389800000000001
5752,6040,2,1,3.389800000000001
7992,8280,1,2,3.38983
2443,2731,2,1,3.3898999999999972
10503,10791,2,1,3.389800000000001
1066,1354,1,2,3.389799999999994
8521,8809,2,1,3.38982
4954,5242,1,2,3.389800000000001
12693,12981,1,2,3.3898999999999972
9126,9414,1,2,3.38983
16581,16869,2,1,3.3899000000000115
13014,13302,1,2,3.389800000000001
1645,1933,2,1,3.389799999999994
11032,11320,1,2,3.389800000000001
15204,15492,1,2,3.389800000000008
268,556,1,2,3.389799999999994
4156,4444,1,2,3.3898999999999972
8328,8616,1,2,3.3898399999999995
2174,2462,1,2,3.389799999999994
12216,12504,1,2,3.389800000000001
13543,13831,2,1,3.3898999999999972
6346,6634,2,1,3.389800000000001
15783,16071,2,1,3.3899000000000115
16388,16676,1,2,3.389799999999994
10234,10522,1,2,3.3897999999999975
14406,14694,2,1,3.3898999999999972
8857,9145,2,1,3.3898399999999995
1376,1664,1,2,3.3899000000000115
16917,17205,1,2,3.389799999999994
1981,2269,2,1,3.389800000000008
5548,5836,2,1,3.389800000000001
9436,9724,1,2,3.3898200000000003
13608,13896,1,2,3.3898999999999972
4171,4459,2,1,3.3898999999999972
8059,8347,1,2,3.38983
12231,12519,2,1,3.389800000000001
2510,2798,2,1,3.3898999999999972
4750,5038,1,2,3.389800000000001
16119,16407,1,2,3.389799999999994
6682,6970,1,2,3.3897999999999975
10570,10858,2,1,3.389800000000001
12810,13098,1,2,3.3898999999999972
14742,15030,1,2,3.389799999999994
5021,5309,1,2,3.389800000000001
3373,3661,2,1,3.3898999999999972
7261,7549,2,1,3.389800000000001
11433,11721,2,1,3.389800000000001
13081,13369,1,2,3.389800000000001
1712,2000,2,1,3.389799999999994
15321,15609,2,1,3.389799999999994
5884,6172,1,2,3.389800000000001
9772,10060,2,1,3.389800000000001
335,623,2,1,3.3899000000000115
13944,14232,1,2,3.389799999999994
2575,2863,2,1,3.3898999999999972
8395,8683,2,1,3.38982
10635,10923,2,1,3.389800000000001
914,1202,1,2,3.389799999999994
12283,12571,1,2,3.389800000000001
15850,16138,1,2,3.389799999999994
5086,5374,1,2,3.389800000000001
16455,16743,2,1,3.3899000000000115
8974,9262,1,2,3.38983
13146,13434,1,2,3.389800000000001
7597,7885,2,1,3.3898200000000003
5615,5903,1,2,3.389800000000001
15657,15945,2,1,3.3899000000000115
13675,13963,1,2,3.3898999999999972
2911,3199,1,2,3.389799999999994
6799,7087,2,1,3.3897999999999975
929,1217,2,1,3.389799999999994
10971,11259,1,2,3.389800000000001
1250,1538,1,2,3.3899000000000115
4817,5105,1,2,3.389800000000001
16186,16474,2,1,3.389799999999994
8989,9277,2,1,3.38983
5422,5710,1,2,3.3898999999999972
12877,13165,1,2,3.3898999999999972
9310,9598,1,2,3.3898200000000003
3440,3728,2,1,3.3898999999999972
2113,2401,1,2,3.389799999999994
7328,7616,2,1,3.389800000000001
11500,11788,2,1,3.389800000000001
15388,15676,2,1,3.389799999999994
452,740,1,2,3.3899000000000115
8191,8479,2,1,3.3898399999999995
4624,4912,2,1,3.389800000000001
12079,12367,1,2,3.389800000000001
2642,2930,1,2,3.389800000000008
14011,14299,1,2,3.389799999999994
16251,16539,2,1,3.389799999999994
10702,10990,1,2,3.389900000000001
14590,14878,2,1,3.3898999999999972
5153,5441,1,2,3.389800000000001
16522,16810,2,1,3.3899000000000115
9325,9613,2,1,3.3898200000000003
1844,2132,1,2,3.389800000000008
13213,13501,1,2,3.389800000000001
6016,6304,1,2,3.389800000000001
7664,7952,2,1,3.3898200000000003
9904,10192,1,2,3.389900000000001
467,755,2,1,3.3899000000000115
11836,12124,1,2,3.389800000000001
4355,4643,2,1,3.389800000000001
15724,16012,2,1,3.3899000000000115
8527,8815,2,1,3.38982
12415,12703,2,1,3.389800000000001
2978,3266,1,2,3.389799999999994
5218,5506,2,1,3.3898999999999972
6866,7154,2,1,3.3897999999999975
16587,16875,2,1,3.3899000000000115
11038,11326,1,2,3.389800000000001
3557,3845,2,1,3.389800000000001
14926,15214,2,1,3.389799999999994
7729,8017,2,1,3.3898200000000003
2180,2468,1,2,3.389799999999994
6068,6356,1,2,3.389900000000001
198,486,2,1,3.389799999999994
10240,10528,1,2,3.3897999999999975
803,1091,2,1,3.389799999999994
8258,8546,2,1,3.3898399999999995
4691,4979,2,1,3.389800000000001
12430,12718,1,2,3.389800000000001
8863,9151,2,1,3.3898399999999995
16318,16606,2,1,3.389799999999994
1382,1670,1,2,3.3899000000000115
12751,13039,2,1,3.3898999999999972
10769,11057,1,2,3.389900000000001
14941,15229,1,2,3.389799999999994
5,293,1,2,3.389799999999994
3893,4181,2,1,3.389800000000001
11632,11920,1,2,3.3898999999999972
1911,2199,1,2,3.389800000000008
15520,15808,2,1,3.389799999999994
13280,13568,2,1,3.389800000000001
8065,8353,1,2,3.3898399999999995
6083,6371,2,1,3.389900000000001
9971,10259,1,2,3.389900000000001
16125,16413,1,2,3.389799999999994
14143,14431,2,1,3.389800000000008
8594,8882,2,1,3.38982
1113,1401,1,2,3.389799999999994
12482,12770,2,1,3.389800000000001
5285,5573,2,1,3.3898999999999972
16654,16942,2,1,3.3899000000000115
9173,9461,1,2,3.38983
1718,2006,2,1,3.389799999999994
11105,11393,1,2,3.389800000000001
13345,13633,2,1,3.389800000000001
3908,4196,1,2,3.389800000000001
7796,8084,1,2,3.38983
2247,2535,1,2,3.389799999999994
4487,4775,2,1,3.389800000000001
15856,16144,1,2,3.389799999999994
6419,6707,2,1,3.389800000000001
10307,10595,1,2,3.3897999999999975
3110,3398,1,2,3.389799999999994
4758,5046,2,1,3.389800000000001
6998,7286,1,2,3.389900000000001
14479,14767,2,1,3.3898999999999972
11170,11458,1,2,3.389800000000001
1449,1737,2,1,3.389799999999994
15058,15346,1,2,3.389800000000008
5621,5909,2,1,3.389800000000001
9509,9797,2,1,3.389800000000001
72,360,2,1,3.389799999999994
7527,7815,1,2,3.3898200000000003
3960,4248,1,2,3.389800000000001
2312,2600,2,1,3.3898999999999972
13681,13969,2,1,3.3898999999999972
11699,11987,1,2,3.3898999999999972
8132,8420,2,1,3.3898399999999995
15587,15875,1,2,3.3899000000000115
12020,12308,1,2,3.389800000000001
651,939,2,1,3.389799999999994
10372,10660,2,1,3.389800000000001
4823,5111,1,2,3.389800000000001
16192,16480,2,1,3.389799999999994
8711,8999,1,2,3.3898399999999995
12883,13171,1,2,3.3898999999999972
7334,7622,2,1,3.389800000000001
5352,5640,2,1,3.3898999999999972
15394,15682,2,1,3.389799999999994
13412,13700,2,1,3.389800000000001
2648,2936,1,2,3.389800000000008
6536,6824,2,1,3.389800000000001
666,954,1,2,3.389799999999994
4554,4842,2,1,3.389800000000001
987,1275,1,2,3.389799999999994
15923,16211,1,2,3.389799999999994
8726,9014,1,2,3.3898399999999995
5159,5447,1,2,3.389800000000001
12614,12902,2,1,3.389800000000001
3177,3465,2,1,3.3898999999999972
16786,17074,1,2,3.389799999999994
7065,7353,1,2,3.389900000000001
11237,11525,2,1,3.389800000000001
3756,4044,1,2,3.389800000000001
15125,15413,1,2,3.389800000000008
7928,8216,1,2,3.38983
4361,4649,2,1,3.389800000000001
11816,12104,1,2,3.389800000000001
13748,14036,1,2,3.3898999999999972
2379,2667,2,1,3.3898999999999972
6267,6555,1,2,3.389900000000001
15988,16276,1,2,3.389799999999994
10439,10727,1,2,3.389800000000001
14327,14615,2,1,3.389800000000008
1002,1290,2,1,3.389799999999994
4890,5178,1,2,3.389800000000001
9062,9350,2,1,3.38983
1581,1869,1,2,3.389799999999994
12950,13238,1,2,3.3898999999999972
7401,7689,2,1,3.389800000000001
9641,9929,1,2,3.389800000000001
11573,11861,1,2,3.3898999999999972
204,492,2,1,3.389799999999994
15461,15749,2,1,3.389799999999994
4092,4380,2,1,3.3898999999999972
8264,8552,2,1,3.3898399999999995
12152,12440,2,1,3.389800000000001
2715,3003,1,2,3.389800000000008
16324,16612,2,1,3.389799999999994
6603,6891,2,1,3.389800000000001
4955,5243,2,1,3.389800000000001
10775,11063,1,2,3.389900000000001
3294,3582,2,1,3.3898999999999972
14663,14951,2,1,3.3898999999999972
7466,7754,2,1,3.389800000000001
12681,12969,1,2,3.3898999999999972
16853,17141,1,2,3.389799999999994
1917,2205,1,2,3.389800000000008
5805,6093,1,2,3.389800000000001
9977,10265,1,2,3.389900000000001
540,828,2,1,3.3899000000000115
7995,8283,1,2,3.38983
4428,4716,2,1,3.389800000000001
16055,16343,2,1,3.389799999999994
1119,1407,1,2,3.389799999999994
12488,12776,2,1,3.389800000000001
10506,10794,1,2,3.389800000000001
14678,14966,1,2,3.3898999999999972
7197,7485,2,1,3.389900000000001
3630,3918,2,1,3.389800000000001
11369,11657,1,2,3.389800000000001
7802,8090,1,2,3.38983
1648,1936,1,2,3.389799999999994
